Position	CountMatch	CountA	CountT	CountG	CountC	Depth
1  4040  0  0  0  0  3877
2  4268  0  0  0  0  4267
3  5777  0  0  4  12  5737
4  5613  136  136  30  0  5913
5  5951  15  183  6  0  6148
6  6167  156  26  0  11  6354
7  4561  1774  105  0  31  6466
8  7170  134  91  17  0  7391
9  7473  30  49  10  0  7562
10  7329  113  256  29  0  7726
11  7808  0  53  19  51  7932
12  7962  28  0  9  12  8012
13  8119  21  0  9  16  8165
14  8166  69  0  28  12  8275
15  7504  296  630  0  12  8442
16  8201  180  67  0  60  8508
17  8475  0  33  47  9  8565
18  5675  2851  73  0  35  8634
19  8950  66  72  0  15  9102
20  9096  62  46  0  23  9227
21  9085  36  0  130  62  9313
22  9090  189  140  40  0  9459
23  9580  0  28  32  11  9651
24  9690  0  31  14  14  9749
25  9684  0  48  38  47  9817
26  9429  92  351  60  0  9932
27  9483  658  49  0  22  10212
28  10266  0  84  16  14  10380
29  10049  136  280  0  20  10485
30  10327  67  211  51  0  10656
31  10381  74  290  33  0  10778
32  10452  83  310  35  0  10880
33  9778  90  1040  59  0  10967
34  10262  673  91  0  51  11077
35  10984  0  127  75  44  11230
36  11221  0  74  24  18  11337
37  10237  166  1000  0  31  11434
38  10709  133  656  68  0  11567
39  11147  431  97  0  18  11694
40  11406  0  79  67  200  11752
41  11628  151  69  0  50  11898
42  11747  64  161  43  0  12015
43  11965  0  51  63  23  12102
44  11986  59  0  17  80  12142
45  11995  0  52  55  20  12122
46  11627  137  353  26  0  12143
47  9292  361  127  0  2297  12077
48  12035  55  187  40  0  12317
49  11791  52  190  298  0  12331
50  12051  77  0  43  186  12357
51  11503  184  534  287  0  12508
52  12401  0  66  72  46  12585
53  12426  75  0  29  65  12596
54  12503  48  0  21  44  12616
55  12512  58  0  13  23  12606
56  11579  155  764  79  0  12577
57  11306  719  392  0  48  12465
58  11984  0  368  45  23  12420
59  9423  90  2580  321  0  12414
60  11923  518  151  0  18  12610
61  12608  0  43  17  15  12683
62  12619  58  0  26  29  12731
63  12609  90  0  15  11  12726
64  12697  28  0  15  16  12756
65  12630  33  0  19  43  12725
66  11659  62  816  25  0  12562
67  11624  706  144  0  93  12567
68  12386  71  0  39  57  12553
69  12279  185  115  0  37  12617
70  12408  83  0  24  49  12564
71  12261  112  167  0  73  12612
72  12297  60  156  39  0  12552
73  12062  263  0  34  147  12506
74  12344  0  75  79  47  12545
75  12332  88  0  19  93  12532
76  10354  0  1733  154  29  12269
77  11015  1202  92  0  64  12373
78  11845  195  240  101  0  12382
79  12198  0  80  44  27  12349
80  10379  1833  106  29  0  12348
81  12193  0  67  31  64  12355
82  11645  102  628  22  0  12397
83  11344  332  449  267  0  12392
84  12237  0  171  34  48  12490
85  12255  159  0  35  40  12489
86  12434  81  0  36  25  12576
87  12468  67  0  23  32  12591
88  12396  116  0  36  20  12568
89  12380  66  0  21  51  12519
90  12134  106  0  69  145  12454
91  11785  246  268  0  56  12355
92  11925  231  119  0  19  12294
93  11052  391  792  0  29  12264
94  12012  97  0  25  64  12198
95  11866  138  200  0  28  12232
96  12059  0  60  41  15  12175
97  12074  35  0  9  36  12154
98  10935  138  977  37  0  12087
99  10524  178  616  663  0  11981
100  9579  2116  164  0  90  11949
101  11100  590  236  0  96  12021
102  11941  0  42  51  28  12061
103  11908  106  0  14  34  12062
104  11950  55  0  16  22  12045
105  10912  190  813  63  0  11978
106  10782  159  977  50  0  11968
107  10935  919  86  0  47  11987
108  11722  0  94  135  29  11980
109  10685  216  1088  35  0  12024
110  11274  657  121  0  23  12075
111  11941  78  0  18  42  12079
