Position	CountMatch	CountA	CountT	CountG	CountC	Depth
1  4864  0  0  0  0  4816
2  5028  0  0  0  0  5027
3  5323  9  10  0  2  5340
4  5705  16  25  0  4  5747
5  4323  0  10  1444  18  5793
6  5970  134  149  30  0  6276
7  6163  0  290  234  10  6695
8  6186  578  62  0  22  6848
9  6837  74  112  10  0  7028
10  6990  0  73  14  33  7109
11  6695  307  152  34  0  7188
12  6852  0  26  394  25  7297
13  6763  307  182  169  0  7421
14  7360  0  104  42  22  7528
15  6927  94  530  41  0  7592
16  6829  643  107  0  85  7665
17  7098  587  29  0  70  7784
18  7801  14  0  6  33  7854
19  7327  146  335  60  0  7868
20  7043  657  94  0  84  7878
21  2478  5377  35  0  20  7910
22  7893  0  75  127  91  8186
23  7604  141  462  31  0  8237
24  7071  1004  190  0  23  8287
25  7964  0  141  209  13  8326
26  7600  98  610  46  0  8354
27  7722  561  57  0  15  8355
28  8310  26  0  6  12  8354
29  7748  101  446  58  0  8353
30  7463  793  72  0  20  8348
31  7967  257  75  0  46  8345
32  8233  48  39  0  18  8338
33  7891  118  255  61  0  8325
34  7918  354  40  0  5  8317
35  8240  27  0  24  8  8299
36  8013  51  168  0  49  8281
37  7814  401  25  0  15  8255
38  7941  89  169  22  0  8221
39  8081  0  57  33  7  8178
40  8105  23  0  11  11  8150
41  7828  90  150  0  23  8091
42  6036  1786  55  36  0  7913
43  7685  82  75  32  0  7874
44  7745  0  43  21  10  7819
45  7707  22  0  14  42  7785
46  7556  37  68  13  0  7674
47  7354  0  83  28  13  7478
48  5350  20  0  24  1519  6913
49  5532  999  116  11  0  6658
50  5792  272  50  0  9  6123
51  5940  6  10  3  0  5959
52  5691  0  2  0  0  5693
53  2407  0  0  0  0  2407
